date,user,location,text
2022-03-13 12:17:56,neilnews91,Stewkley,"After nine days of thrilling sporting action, the curtain is coming down on the #Beijing2022 #WinterParalympics 
Fo… https://t.co/CF5AdIcAp1"
2022-03-13 12:17:34,realwesleywess,SF,"After 9 days of competition, it's time for the #ClosingCeremony of the #WinterParalympics! #Beijing2022"
2022-03-13 12:17:23,CTVD_Meow,"Los Angeles, CA","📸 #Beijing2022
The sky over the National Stadium on closing day.
That's a great shot.😯

Goodbye #winterparalympics👋… https://t.co/wrwYXql7OU"
2022-03-13 12:17:19,insidethegames,,"All the flagbearers have entered the #BirdsNest for the #ClosingCeremony of the #WinterParalympics 

Follow our LIV… https://t.co/PuqLd6BlMS"
2022-03-13 12:16:34,BangGoTheBells,,"That needle is gonna get really damaged if it continues to go across the world like that 😜😜
#Beijing2022 #WinterParalympics #ClosingCeremony"
2022-03-13 12:15:21,Dreams_Beds,United Kingdom,And just like that it's over. A huge well done to @ParalympicsGB for everything you’ve achieved at the #Beijng2022… https://t.co/LxuIEZkyVx
2022-03-13 12:14:08,amgrant1982,"Brisbane, Australia",I couldn't think of a better person to be our flagbearer at the #WinterParalympics  closing ceremony than @BenTudhope 🇦🇺
2022-03-13 12:14:07,PhilDorward,"Bonn, Kent, Dundee","What it's all about, our @Paralympics athletes - quite simply the best people to work for.  #WinterParalympics https://t.co/IbHAQqY0sg"
2022-03-13 12:13:11,ToffeeFever,,Am I watching a Xuxa rerun with all those flags right now? #ClosingCeremony #WinterParalympics #Paralympics #Beijing2022
2022-03-13 12:12:56,Paralympics,,"One last party! 

#ClosingCeremony #Beijing2022 #WinterParalympics https://t.co/Nj2xM5KloD"
2022-03-13 12:11:30,NBCOlympics,,"Here come the flag bearers! 

#WinterParalympics
📺: @USA_Network &amp; @peacockTV 
💻: https://t.co/mr4c0KtncP https://t.co/qSTnNFPfC9"
2022-03-13 12:05:26,chigworld,Birmingham & Warwick,"I feel guilty that I haven’t paid as much attention to the #WinterParalympics as I intended to, not least because t… https://t.co/9HA7oBpe9b"
2022-03-13 12:03:03,Golover_Tu,Jiangsu,Here comes The #ClosingCeremony of #Beijing2022 #WinterParalympics https://t.co/xF7fMftV0w
2022-03-13 12:01:41,BangGoTheBells,,"That's the biggest turntable I've evr Seen!!
#Beijing2022 #WinterParalympics #ClosingCeremony"
2022-03-13 12:01:17,AlisonGurney,UK,Time for #WinterParalympics #ClosingCeremony #Channel4
2022-03-13 12:00:35,AUSParalympics,Australia,"AUS viewers, you can watch the #ClosingCeremony live on @7plus: https://t.co/Qxl3So66nZ

#ReadySetSnow… https://t.co/V2ah0hNgzH"
2022-03-13 12:00:01,TeamUSA,,"Spring out of bed, the #ClosingCeremony is starting now! ⏰

📺 : @USA_Network | @peacockTV 

#ShowTheWorld x… https://t.co/lgZUIqZY57"
2022-03-13 11:59:49,artieopteryx,Northern Ireland,"Ooh, love a bold declaration on live TV: I’ll add @LaurenSteadman to the 2026 thread preemptively! #WinterParalympics"
2022-03-13 11:58:09,Paralympics,,"The #ClosingCeremony is about to begin!

#WinterParalympics #Beijing2022 https://t.co/zm2odC15nO"
2022-03-13 11:57:06,BangGoTheBells,,"😭😭😭
It's almost over 
#Beijing2022 #WinterParalympics #ClosingCeremony"
2022-03-13 11:41:02,NBCOlympics,,.@TeamUSA flag bearer Keith Gabel has enjoyed his experience at the #WinterParalympics. https://t.co/2ORS3d6IKQ
2022-03-13 11:40:30,globaltimesnews,"Beijing, China",#LivefromBeijing2022: The #Beijing2022 Paralympic Winter Games' closing ceremony will be held at the National Stadi… https://t.co/aDvPBaVEYN
2022-03-13 11:40:23,insidethegames,,"Our LIVE BLOG on the #ClosingCeremony of the #Beijing2022 #WinterParalympics is underway 

Follow updates from… https://t.co/R0oyh18aFN"
2022-03-13 11:39:40,yuanyuanLLL,,Do you know the Paralympic cross-country skiing can be completed while seated? - Global Times… https://t.co/YXKesnGKOq
2022-03-13 11:37:32,AnythingbutF,United Kingdom,As #closingceremony gets underway the final #beijingbound &amp; review of #beijing2022  #WinterParalympics  with… https://t.co/Bo40JD1aWt
2022-03-13 11:37:29,VillanuevaYnigo,,"🇺🇸🎵 O! Say does that Star-Spangled Banner yet wave
O’er the land of the free and the home of the brave! 🎵🇺🇸… https://t.co/AkNIuwj7oP"
2022-03-13 11:37:19,yuanyuanLLL,,"Mr. Thomas Bach speaks highly of Beijing 2022 - Mr. Thomas Bach, president of the International Olympic Committee (… https://t.co/jfW4oOW7vI"
2022-03-13 11:36:19,StDunstansColl,SE6 4TY,Congratulations to Team @ParalympicsGB! #WinterParalympics https://t.co/YiwKWoyW3u
2022-03-13 11:34:42,yuanyuanLLL,,Goodbye #Olympics! See u in 2024! #Beijing2022 #WinterParalympics #Bingdwendwen #ShueyRhonRhon https://t.co/l3kNz5Td1C
2022-03-13 11:30:02,NBCSports,,"It's for the conclusion of the 2022 #WinterParalympics. ❄️

Tune into the Closing Ceremony now!

📺 @USA_Network and… https://t.co/He98u3VrhM"
2022-03-13 11:30:02,NBCOlympics,,"It's finale time. 🎆 

The Closing Ceremony of the 2022 #WinterParalympics begins NOW!

📺 @USA_Network and… https://t.co/FI5dRIXmBl"
2022-03-13 11:27:33,ChinaJohnnyWang,"Dar es Salaam, Tanzania",Warm congratulations to Team China who has won the first place in both gold medal ranking and all medals ranking in… https://t.co/tfMTbKZZqM
2022-03-13 11:24:52,uisgebeatha,Edinburgh,Tuned in early for #WinterParalympics fun and what in the double denim has happened to Alex Kapranos
2022-03-13 11:20:51,Leopold78238098,,It's time to #ShowTheWorld!The Opening Ceremony of the 2022 #WinterParalympics begins NOW.📺 @USA_Network and… https://t.co/qI5h3pZvhV
2022-03-13 11:15:02,DeccanHerald,India,"#China have emerged as a new #WinterParalympics powerhouse at their own #BeijingGames, topping the medals table in… https://t.co/lyCgRQY4wa"
2022-03-13 11:05:51,Paralympics,,"✅ @OksanaMasters becomes the most decorated US Winter Paralympian!

✅ Ukraine finish #ParaNordic with seven medals… https://t.co/FKkcYRu64w"
2022-03-13 11:00:01,USParaAlpineSki,United States,"Feels like just yesterday we were at the Bird's Nest for the Opening Ceremony. 

And now it's time to close the Gam… https://t.co/tvuXhBZGNX"
2022-03-13 10:53:35,AnythingbutF,United Kingdom,Beijing Bound #26 - Phil Smith Chef De Mission https://t.co/VUF5tIsH4G #Olympics #Paralympics #Beijing2022… https://t.co/slv8ZYLvuX
2022-03-13 10:39:59,Golover_Tu,Jiangsu,"Congratulations to #TeamChina 🇨🇳🇨🇳🇨🇳
Team China's Gold Medals in #Beijing2022   Paralympic Winter Games.… https://t.co/4meAHpM0Sj"
2022-03-13 10:39:25,insidethegames,,The #Italian won the #Alpineskiing men's slalom vision impaired event during the final day of the #Paralympics… https://t.co/A8w1vt70uk
2022-03-13 10:30:11,VoiceoftheBund,,#Skiing ！#Braking ！#ShueyRhonRhon also has these #hiddenskills! The #camera follows the lovely little guy all the… https://t.co/0cQ3xS1Ghr
2022-03-13 10:30:06,puclubjapan,Japan,Declan Farmer (@6DFarmer) #PrincetonU class of '20 Just won #Gold at #WinterParalympics with his U.S. sled hockey t… https://t.co/gFLiJTPuG2
2022-03-13 10:28:41,olgaborodankova,,Ukrainian sportsmen have won 29 Olympic medals in #WinterParalympics which ranked them 2nd in the games. Congratula… https://t.co/JuYRun7LPR
2022-03-13 10:20:56,JJChalmersRM,Edinburgh,"Just a quick one…

 @edjackson8 is really good at TV.

… that is all. 🦞

@C4Paralympics #WinterParalympics https://t.co/fkp4u4JcXS"
2022-03-13 10:17:52,MiketsuL,,"You know what?In my city summertime is coming now.And look back February,I suddenly think about that poem: In the d… https://t.co/ZxglhWL6O4"
2022-03-13 10:17:23,ParalympicsGB,UK,"🇬🇧 | ParalympicsGB were more competitive in more sports than ever before at Beijing 2022.

What a team. 👏

#WinterParalympics"
2022-03-13 10:15:14,APC_CEO,"Sydney, Australia",Congratulations @AUSParalympics Team. You made us all so proud. #WinterParalympics #Beijing2022 #ParaSnowSportHeroes https://t.co/vRAD5BtLcN
2022-03-13 10:12:55,TVNZ,"TVNZ, Auckland",Join Kiwi flagbearer Corey Peters as the #Beijing2022  #WinterParalympics come to a end tonight with the Closing Ce… https://t.co/Vq67PuV3sw
2022-03-13 10:02:53,mj_santos,Planet Earth,"Wow. 

Bravo, Team #China! 

#Beijing2022 #Paralympics #WinterParalympics https://t.co/pyNVZqOUVm"
2022-03-13 10:02:25,artieopteryx,Northern Ireland,"To be very clear, it’s good to have adaptive events, and it’s great to see the winter athletes making their mark, b… https://t.co/OB5HIx8WJs"
2022-03-13 10:02:22,artieopteryx,Northern Ireland,It’s testament to how impressive in scope the summer editions of the #Paralympics have become that the… https://t.co/pbvD31OrMI
2022-03-13 10:00:00,USParaAlpineSki,United States,"Our final recap of the Games 👇

https://t.co/7uWXZcoHeD

#WinterParalympics #ShowTheWorld #TeamUSA https://t.co/bqvNIH4UFf"
2022-03-13 09:59:28,ParaSnowSports,"Bonn, Germany","We’re heading back to the iconic National Stadium 🏟 for the Closing Ceremony! 🎉

Join us at 20:00 (GMT+8) as we clo… https://t.co/fnHrX3mYot"
2022-03-13 09:57:45,BusinessBeijing,"Beijing, China","With all the events of #Beijing2022 Winter #Paralympics completed, #TeamChina won a total of 61 medals, 18 gold, 20… https://t.co/2AeA6fOyNi"
2022-03-13 09:57:23,able2uk,UK,"Neil and Andrew Simpson’s error cost them a medal on final day of Beijing Winter Paralympics, but there’s celebrati… https://t.co/1pwZnt3hmm"
2022-03-13 09:51:19,globaltimesnews,"Beijing, China",#GTGraphic: Congratulations! Team #China tops both the gold and overall medal tallies at the #Beijing2022 Paralympi… https://t.co/ftZyb3Ae78
2022-03-13 09:49:11,insidethegames,,"#China has won 18 #gold, 20 #silver and 23 #bronze medals the #WinterParalympics
https://t.co/1ijD50R0fC… https://t.co/hwFfeWAfFq"
2022-03-13 09:46:12,BusinessBeijing,"Beijing, China",👏The #ClosingCeremony of the #Beijing2022 #WinterParalympics will be held at the National Stadium on the evening of… https://t.co/OFWiDv4gvc
2022-03-13 09:36:38,CGTNSports,"Beijing, China","#ParaIceHockey  medal ceremony during the #Beijing2022 #WinterParalympics on March 13, 2022
🥇 Team USA
🥈 Team Canad… https://t.co/AVsBkrZjej"
2022-03-13 09:30:00,DailyBeijing,"Beijing, China","During the #Beijing2022 #WinterParalympics, Cato Zahl Pedersen, chef de mission for #Norwegian, spoke highly of the… https://t.co/YHhgXvqepm"
2022-03-13 09:24:40,TVNZ,"TVNZ, Auckland","Adam Hall takes his second bronze on the final day with a brilliant run! 🥉🔥🇳🇿
Excellent effort from Aotearoa at the… https://t.co/oxug4ljmGq"
2022-03-13 09:23:36,SportRisultati,,"#Beijing2022 #ParaAlpine 
SL sitting M
1⃣ Jesper #Pedersen 🇳🇴 1:31.10 🥇
2⃣ Niels De Langen 🇳🇱 +6.08 🥈
3⃣ René… https://t.co/5LCyZV5IZY"
2022-03-13 09:22:28,SportRisultati,,"#Beijing2022 #ParaAlpine 
SL standing M
1⃣ Arthur #Bauchet 🇫🇷 1:29.61 🥇
2⃣ Liang Jingyi 🇨🇳 +2.66 🥈
3⃣ Adam Hall 🇳🇿… https://t.co/s5nzDYWhrP"
2022-03-13 09:21:12,SportRisultati,,"#Beijing2022 #ParaAlpine 
SL vision impaired M
1⃣ Giacomo #Bertagnolli (A.Ravelli) 🇮🇹 1:26.82 🥇
2⃣ Johannes Aigner… https://t.co/BwJnBI03dZ"
2022-03-13 09:21:10,CGTNSportsScene,"北京, 中华人民共和国","❄️The #Beijing2022 #WinterParalympics will be coming to an end with tonight's #ClosingCeremony

👀Here is a look bac… https://t.co/roHojP1OxH"
2022-03-13 09:19:28,TVNZ,"TVNZ, Auckland",Brilliant scenes to round out the #Beijing2022 #WinterParalympics! 🥉🥉 https://t.co/6qyhjIOsEy
2022-03-13 09:18:19,CGTNSportsScene,"北京, 中华人民共和国","💬Andrew Parsons, @Paralympics President:
#Beijing2022 #WinterParalympics have been a great success… https://t.co/1lpnvLR0QL"
2022-03-13 09:14:05,Paralympics,,"Rewards for a brilliant finish in the 4x2.5km race for Norway's🇳🇴 Relay team....

It's #Bronze 

#Beijing2022… https://t.co/JHKhAqpQIB"
2022-03-13 09:10:52,Paralympics,,"“It is pretty heavy on the heart right now, and I think it is going to take some time to move past that. You have t… https://t.co/Zb7wy6yNBL"
2022-03-13 09:03:02,TeamUSA,,"Bringing home the 🥇

@USParaNordic won its first-ever mixed relay gold to close out cross-country competition at the #WinterParalympics."
2022-03-13 09:02:32,Paralympics,,"""He's going to become the captain here soon. He's just one of those guys that leads by example and he leads with th… https://t.co/Jfd6jWazfR"
2022-03-13 08:58:33,BEParalympics,Belgium,"#Beijing2022 #WinterParalympics
23rd place for Rémi Mazi in the Men's Slalom! Good way to close these Games for Rém… https://t.co/yUxzkCqkZ4"
2022-03-13 08:57:52,LiamNee,"Stamford, Conn.","#WinterParalympics Day 9 Recap: U.S. sled hockey completes four-peat, Masters makes history https://t.co/L2T5KSvXJE"
2022-03-13 08:57:09,mixdevil66,"Europe, Planet Earth, normally",A ‘miracle’ in Beijing: #Ukraine unbowed at #WinterParalympics. Ukraine’s Winter Paralympics athletes claim record… https://t.co/xPYw4Oc0hU
2022-03-13 08:52:32,paraicehockey,"Bonn, Germany","The only thing that's left!

Let's end these Games in style. 🥳

#WinterParalympics | #ParaIceHockey | #Beijing2022 | @Paralympics"
2022-03-13 08:49:51,CGTNSports,"Beijing, China",Meet the flagbearer of #TeamChina at the closing ceremony of #Beijing2022 #WinterParalympics - #杨洪琼 #YangHongqiong.… https://t.co/beHh5pUiwn
2022-03-13 08:45:34,CGTNSportsScene,"北京, 中华人民共和国","Yan Zhuo, #Beijing2022 #WheelchairCurling #Gold Medalist:
""If a female player is on the court, and the substitute i… https://t.co/V3x8AabQgH"
2022-03-13 08:37:55,ParalympicsGB,UK,"""It's fairly significant in terms of a mark of progress of how the programme's developed..."" @SMeenagh 

12th place… https://t.co/412sDERo0H"
2022-03-13 08:36:57,Paralympics,,"""I’m happy because I have improved since the last #WinterParalympics. There, I had one bronze, one silver and two g… https://t.co/sInfpjugsl"
2022-03-13 08:36:25,SportRisultati,,"#Beijing2022 #ParaCrossCountry 
4x2.5km open relay
1⃣ UKR 🇺🇦 28:05.3 🥇
2⃣ FRA 🇫🇷 +25.1 🥈
3⃣ NOR 🇳🇴 +35.7 🥉… https://t.co/ZJ10vzwNNa"
2022-03-13 08:35:24,SportRisultati,,"#Beijing2022 #ParaCrossCountry 
4x2.5km mixed relay
1⃣ USA 🇺🇸 25:59.3 🥇
2⃣ CHN 🇨🇳 +26.0 🥈
3⃣ CAN 🇨🇦 +1:01.3 🥉… https://t.co/vGjMMyD7kr"
2022-03-13 08:31:24,Shafaqut94,World,"What a finish from Kovalevskyi 🇺🇦 in the Open Relay!  

#Gold Ukraine 🇺🇦
#Silver France 🇫🇷
#Bronze Norway 🇳🇴… https://t.co/mYhTZP8Ttz"
2022-03-13 08:30:11,TeamUSA,,"Finished on 🔝

#TeamUSA came away with gold in the cross-country mixed team relay on the final day of the… https://t.co/0U4vzEOR8z"
2022-03-13 08:28:53,uk_sport,London,Paralympic Champions Neil Simpson and guide Andrew Simpson have been chosen as flagbearers for @ParalympicsGB  at t… https://t.co/FUr4ICwWzX
2022-03-13 08:26:23,jayi_wang,"Taipei City, Taiwan","Global Events /3-22-13
#北京冬残奥会 2022 
#2022WinterParalympics
#WinterParalympics
#北京2022 #BeiJing2022
#北京 #BeiJing… https://t.co/76Pwspxjhs"
2022-03-13 08:26:06,CGTNSportsScene,"北京, 中华人民共和国","#Beijing2022 #WinterParalympics 
#ParaIceHockey 

🥇#TeamUSA cruised to 4th consecutive #gold after beating… https://t.co/lPzVkMNaQH"
2022-03-13 08:22:34,AUSParalympics,Australia,"After 9 fantastic days of competition, we say farewell to the #Beijing2022 #WinterParalympics at tonight’s… https://t.co/Khc09FRGa3"
2022-03-13 08:22:14,CGTNSportsScene,"北京, 中华人民共和国","💬""#Olympics is the biggest stage, and it's on our doorstep... there was both pressure &amp; motivation for everyone. Th… https://t.co/NB2RPSBPrq"
2022-03-13 08:13:33,ParaSnowSports,"Bonn, Germany","And that's a wrap for our #ParaSnowSports family at #Beijing2022! 

Here are our top 5 countries on each sport's me… https://t.co/mUtibBstpS"
2022-03-13 08:10:00,DailyBeijing,"Beijing, China","All competitions of the #Beijing2022 #WinterParalympics ended on the afternoon of Mar.13. After 9-day games, the… https://t.co/sKMnFm5ik0"
2022-03-13 08:07:28,Demetrehunter23,Detroit Ml | Las vegas ,Winter Paralympics mar 13th 2022 world champion wonderful excited of ultra for #WinterParalympics  #openingceremony… https://t.co/8fCtacDlcZ
2022-03-13 08:07:10,ParalympicsNZ,"Auckland, New Zealand","Adam Hall, a true leader and icon of Para sport.

🖤

#OneTeamOneSpirit
#WinterParalympics
#Beijing2022… https://t.co/Pup7I5nMfj"
2022-03-13 08:06:27,TeamUSA,,"Team USA completed another chapter in the sled hockey history books, winning a record-extending fourth consecutive… https://t.co/MOAkGPuh0o"
2022-03-13 08:05:32,CGTNSportsScene,"北京, 中华人民共和国","With all the events completed, 🇨🇳China finished with 61 medals in total (18🥇, 20🥈, 23🥉) to top the medal table, mar… https://t.co/u6WsAPWzNl"
2022-03-13 08:02:29,ParaSnowSports,"Bonn, Germany","🙋🏼‍♀️🙋🏼‍♀️🙋🏽‍♂️🙋🏼‍♂️🙋🏽‍♂️🥇🇺🇸 

#WinterParalympics #Beijing2022 @TeamUSA @USParaNordic 

📷: Getty Images https://t.co/9aYIJzeQZr"
2022-03-13 08:00:23,SnowAust,,3x Paralympian and #Beijing2022 🥉 medallist @BenTudhope  will carry the Australian Flag in tonight's… https://t.co/uA7IJzzKOh
2022-03-13 07:59:02,ParaSnowSports,"Bonn, Germany","💙💛 🥇

@ukrparalympic #WinterParalympics #Beijing2022 

📷: Getty Images https://t.co/0ZGYmGoj0r"
2022-03-13 07:59:01,ParaSnowSports,"Bonn, Germany","#ParaAlpine 

One last set of podium pics 🥲

#WinterParalympics #Beijing2022 @Paralympics @Beijing2022 

📸:… https://t.co/ZaUrGYEF4m"
2022-03-13 07:58:54,Paralympics,,"How good was the #WheelchairCurling action at #Beijing2022 🤩

From China's 🇨🇳 #Gold retention, to Latvia 🇱🇻 making… https://t.co/ejDMvBw5GW"
2022-03-13 07:54:29,ParaSnowSports,"Bonn, Germany","🇮🇹🥇 Ciao, @milanocortina26! 

#WinterParalympics #Beijing2022 @CIPnotizie 

📷: Getty Images https://t.co/jhZRAKDcGt"
2022-03-13 07:52:25,ParaSnowSports,"Bonn, Germany","🇳🇴4️⃣🥇 

#WinterParalympics #Beijing2022 
#ParaAlpine 

📷: Getty Images https://t.co/JeP3m0eAh9"
2022-03-13 07:51:16,TeamUSA,,It's 3⃣ gold medals together for Team USA veterans @LifeofaLW and @RicoSled23. #WinterParalympics https://t.co/RdNqO0n4se
2022-03-13 07:50:45,paraicehockey,"Bonn, Germany","The man with the toughest task delivered! ✅

🗣 US goalie Jen Lee speaks about the challenges of replacing the GOAT,… https://t.co/0mMko7BB2w"
2022-03-13 07:49:26,globaltimesnews,"Beijing, China",#Trivia moment for #Beijing2022: How do sit-skiers make those challenging turns in Para Alpine Skiing?… https://t.co/3egvziOykE
2022-03-13 07:47:52,GBSnowsport,United Kingdom,The 2022 Paralympic Winter Games reached their conclusion today with a final showing in the Men's Slalom and the Cr… https://t.co/IalpBryeY6
2022-03-13 07:46:23,ParaSnowSports,"Bonn, Germany","💙🤍❤️ 🥇 💙🤍❤️

#WinterParalympics #Beijing2022 
@EquipeFRA 

📷: Getty Images https://t.co/2xXzPVRfdJ"
2022-03-13 07:45:33,AUSParalympics,Australia,"""I proved I’m still one of the best skiers in the world when I string it together.""

In his final race at his 4th… https://t.co/mcpHqn9f1C"
2022-03-13 07:42:50,Paralympics,,"It's a first ever #ParaIceHockey medal for China 🇨🇳 who take #Bronze 

#Beijing2022 #WinterParalympics https://t.co/Jt5P70tAEe"
2022-03-13 07:42:12,Paralympics,,"Back to back #Silver medals for Canada 🇨🇦 after a great #ParaIceHockey tournament! 

#Beijing2022 #WinterParalympics https://t.co/okVJUq9t2u"
2022-03-13 07:39:16,Paralympics,,"@CDNParalympics with a #Bronze in the Mixed Relay bringing them to third in the overall medal table! 

#Beijing2022… https://t.co/IOR328MqYM"
2022-03-13 07:38:50,TeamUSA,,"Major bag alert 🥇

#ShowTheWorld x #WinterParalympics https://t.co/dAfe2TIdDK"
2022-03-13 07:34:50,49ersF8hful,,@TeamUSA @usahockey Way to be! #TeamUSA #WinterParalympics
2022-03-13 07:33:03,TeamUSA,,"Your 2022 Paralympic gold medalists! 🇺🇸

@usahockey x #WinterParalympics https://t.co/iLT6PPgxwB"
2022-03-13 07:32:21,Michael04222710,,Ice hockey athletes had a special birthday party at the National Indoor Stadium during the ongoing #Beijing2022… https://t.co/BUgnallWgI
2022-03-13 07:28:10,Xfinity,Philadelphia,@brodyusa4 you find a new way to impress every time you touch the ice. Congratulations on winning 🥇 with #TeamUSA i… https://t.co/9c36O8X1Qg
2022-03-13 07:27:50,JJChalmersRM,Edinburgh,"BZ Shippers @BrettWild Stand Easy.

#WinterParalympics @ParalympicsGB https://t.co/IqKCT1LPRf"
2022-03-13 07:26:57,jventoSLP,LA,they just DOMINATED every game they played! Incredible. Go Team USA!! #ParaIceHockey #WinterParalympics https://t.co/lSQbOEiStI
2022-03-13 07:26:19,AnythingbutF,United Kingdom,Gold medalist &amp; youngest member of the #paralympicsgb team Neil Simpson will carry the 🇬🇧 #Beijing2022… https://t.co/i6VqmbGpxb
2022-03-13 07:25:35,geoffberkeley,Coventry / Milton Keynes,"The final medals 🥇 🥈🥉 have been won at the #Beijing2022 #WinterParalympics

@pburke_CL1907 and @OwenLloydSJ covered… https://t.co/2nksImlOlO"
2022-03-13 07:22:29,Paralympics,,Miroslav Haraus 🇸🇰 takes his second #Bronze of the #Beijing2022 #WinterParalympics in the Men's Slalom Vision Impai… https://t.co/Pgj9gZOnmv
2022-03-13 07:20:18,Paralympics,,"An astonishing #WinterParalympics for the Aigner family comes to an end, but Johannes Aigner 🇦🇹 finishes… https://t.co/79KC5ziBc3"
2022-03-13 07:19:51,KC_city_girl,,@NBCOlympics @TeamUSA @usahockey Congratulations 🇺🇸💪🏽🏒🇺🇸💪🏽🏒🇺🇸💪🏽🏒🇺🇸💪🏽🏒 #WinterParalympics
2022-03-13 07:19:37,Xfinity,Philadelphia,@Ricosled23 we feel for anyone standing between you and your medal. Congratulations on winning 🥇 with #TeamUSA in t… https://t.co/YYoztibqdx
2022-03-13 07:17:39,Paralympics,,Giacomo Bertagnolli and his guide Andrea Ravelli make it four medals at #Beijing2022 - two #Gold and two #Silver!… https://t.co/xQYd14JKax
2022-03-13 07:14:43,AziraYanu,,The last action of #WinterParalympics has been concluded. Thank you for the 1 month full of Winter Sports #Beijing2022
2022-03-13 07:13:46,GBSnowsport,United Kingdom,"📣 Results are in from the Men's Slalom at @Beijing2022! 

🇬🇧 Neil and Andrew Simpson clawed back time after a diffi… https://t.co/i5Gf3iAxtq"
2022-03-13 07:13:19,Paralympics,,"A smile that lights up your screen! 😃🥇🇳🇴

#Beijing2022 #WinterParalympics #ParaAlpine @ParaSnowSports https://t.co/z3C0QG68TQ"
2022-03-13 07:11:22,USParaNordic,"Colorado Springs, Colorado","We conclude the Games with the cross-country Open Relay 💙

📸 @GettyImages 

#WinterParalympics #ShowTheWorld… https://t.co/Qe2kkSjFwJ"
2022-03-13 07:10:56,Paralympics,,"Completing the podium, it's a second #Bronze medal of these Games for Adam Hall 

#Beijing2022 #WinterParalympics… https://t.co/u20uAdS44m"
2022-03-13 07:10:24,Paralympics,,"The hosts record at these Games has been great, and Jingyi Liang adds another #Silver to their totals

#Beijing2022… https://t.co/zSFeOYZkrL"
2022-03-13 07:10:18,BeSportsUpdated,,"A big 5-0 win in the #Gold medal game for USA 🇺🇸 over Canada 🇨🇦

#ParaIceHockey once again in red, white and blue a… https://t.co/ECwqSW9gXv"
2022-03-13 07:09:28,Paralympics,,"It's a second medal of these Games for Rene De Silvestro as he secures #Bronze 

#Beijing2022 #WinterParalympics… https://t.co/NcOji4oPYS"
2022-03-13 07:09:20,Paralympics,,"His best ever finish results in a #Silver medal, Niels De Langen comes home in second place

#Beijing2022… https://t.co/kFPTtE86aH"
2022-03-13 07:09:14,Paralympics,,"Four, yes four #Gold medals now at #Beijing2022 for Jesper Pedersen!

#WinterParalympics #ParaAlpine https://t.co/QXUPbmdh1C"
2022-03-13 07:07:25,asianparalympic,United Arab Emirates,China’s Hongqiong YANG made it three from three when she won Gold in the Para Cross-Country Skiing Women’s Sitting… https://t.co/fOPKdiWr44
2022-03-13 07:05:37,Paralympics,,"It's been an incredible #Beijing2022 for Arthur Bauchet, and he picks up his third #Gold medal!

#WinterParalympics… https://t.co/riXr0BruiX"
2022-03-13 07:04:18,hcheadswap,,"It’s🥇for U.S.A.!

Congrats to Horitius Jen Lee and the entire @usahockey team on bringing home the gold!… https://t.co/fKmxwIslgu"
2022-03-13 07:04:12,usahockey,"Colorado Springs, Colo.","From #TeamUSA to YOU: Thank you.

#WinterParalympics https://t.co/6664BWYCO6"
2022-03-13 07:03:57,AUSParalympics,Australia,What a Team. What an incredible 9 days of #ParaSnowSports action at the #Beijing2022 #WinterParalympics 💛💚… https://t.co/ixPS7D7Ce1
2022-03-13 07:03:49,kaitlinurka,"Stamford, CT","Hours of work involved: too many to count
Hours of sleep during tournament: not nearly enough
Getting to produce a… https://t.co/hKjY9SwtML"
2022-03-13 07:03:25,GBSnowsport,United Kingdom,"Hands up who's proud? 

🙌🙌🙌🙌🙌

#WinterParalympics https://t.co/vKP2KerGVT"
2022-03-13 07:01:20,Paralympics,,"Arthur Bauchet couldn't be happier! 🥇🇫🇷

#Beijing2022 #WinterParalympics #ParaAlpine @ParaSnowSports https://t.co/uyfV4VIt4b"
2022-03-13 07:01:00,AUSParalympics,Australia,"Thank you China for an unforgettable #WinterParalympics 💚💛

#ReadySetSnow | @snowaust | @7sport | @Paralympics |… https://t.co/hTku3ymanS"
2022-03-13 06:59:03,ParalympicsGB,UK,BREAKING: The boys from Banchory are announced as Great Britain's flagbearers for the Beijing 2022 Paralympic Winte… https://t.co/dazUWT7wC2
2022-03-13 06:58:13,GBSnowsport,United Kingdom,"The men's Para Nordic squad topped off their historic @Beijing2022 with the Open Relay coming in 1️⃣2️⃣th 🇬🇧

Congr… https://t.co/kS8DI4Cl9x"
2022-03-13 06:56:19,Demetrehunter23,Detroit Ml | Las vegas ,Carter's Cups Stacking Club  mar 30th 2022 #teamusa #olympics #olympics2022 #WinterParalympics  #openingceremony fo… https://t.co/sZzsN4XLja
2022-03-13 06:53:41,Demetrehunter23,Detroit Ml | Las vegas ,"https://t.co/TBexQug6ar GEOSynths Synth Show - Ep135 - With Team USA - Cryss Synthient, Marshal Arnold &amp; Tim Grogan… https://t.co/Fk9OoLho2W"
2022-03-13 06:52:47,Paralympics,,"A moment to savour! 🥇🇮🇹

#Beijing2022 #WinterParalympics #ParaAlpine @ParaSnowSports https://t.co/hOG284vjD7"
2022-03-13 06:50:48,LA28,"Los Angeles, CA","STAY GOLDEN, USA! 4 consecutive golds 4 @usahockey!! #WinterParalympics https://t.co/4XBe0FsMws"
2022-03-13 06:50:09,insidethegames,,The five-time champions #UnitedStates were led by instrumental three-point performances by #BrodyRoybal and… https://t.co/RxGtHF2GtC
2022-03-13 06:48:43,Paralympics,,Anthony Chalencon 🇫🇷 on top of the world after winning #Silver in the Open Relay alongside teammate Benjamin Daviet… https://t.co/hboCl1qrqt
